customer_id,gender,age,payment_method
C131651,Male,40,Credit Card
C150692,Male,42,Credit Card
C338309,Female,41,Debit Card
C267491,Male,21,Cash
C328251,Male,64,Credit Card
C205027,Female,32,Credit Card
C263167,Male,55,Debit Card
C841164,Female,32,Cash
C185796,Male,64,Cash
C855732,Male,58,Credit Card
C282275,Male,38,Credit Card
C232077,Male,36,Cash
C428905,Male,18,Debit Card
C258887,Male,54,Credit Card
C327160,Female,63,Cash
C199751,Male,66,Debit Card
C168466,Male,56,Credit Card
C106552,Female,21,Cash
C252616,Female,32,Debit Card
C125016,Female,67,Credit Card
C174852,Male,66,Credit Card
C364417,Male,57,Debit Card
C136559,Male,62,Credit Card
C290832,Female,45,Cash
C254293,Male,29,Debit Card
C152332,Male,20,Cash
C249313,Female,63,Cash
C257477,Female,51,Cash
C279607,Female,32,Credit Card
C305853,Male,48,Cash
C274536,Female,33,Debit Card
C260791,Female,63,Debit Card
C179198,Male,67,Cash
C168666,Male,20,Cash
C155661,Female,31,Cash
C921284,Male,41,Cash
C231519,Male,52,Cash
C263082,Female,48,Cash
C388132,Female,27,Credit Card
C848847,Male,61,Cash
C204927,Female,25,Cash
C208839,Female,20,Credit Card
C302854,Female,34,Cash
C247648,Male,45,Cash
C381864,Male,52,Debit Card
C128174,Female,27,Credit Card
C633058,Male,62,Debit Card
C256374,Male,37,Cash
C176808,Female,37,Cash
C959795,Male,37,Credit Card
C243606,Male,60,Debit Card
C110955,Female,62,Credit Card
C631676,Male,61,Debit Card
C137340,Male,31,Debit Card
C135155,Female,22,Credit Card
C467038,Female,44,Cash
C125968,Female,66,Debit Card
C142108,Female,52,Credit Card
C854911,Female,27,Cash
C287866,Female,18,Debit Card
C561571,Female,29,Cash
C950508,Male,23,Credit Card
C336105,Male,21,Cash
C246660,Female,31,Credit Card
C565790,Male,28,Cash
C194988,Female,43,Cash
C155941,Female,57,Cash
C268111,Male,29,Credit Card
C257096,Male,62,Debit Card
C280655,Female,24,Debit Card
C103360,Female,64,Credit Card
C322211,Female,30,Cash
C210720,Female,54,Cash
C315869,Male,67,Debit Card
C748017,Female,28,Credit Card
C178143,Female,48,Cash
C280770,Male,22,Credit Card
C306116,Female,61,Cash
C302991,Male,64,Cash
C292544,Female,52,Debit Card
C331618,Female,34,Credit Card
C792608,Female,24,Cash
C151429,Male,21,Cash
C124455,Female,52,Cash
C339289,Male,37,Credit Card
C295290,Female,29,Debit Card
C774525,Female,55,Cash
C394438,Female,63,Cash
C298465,Male,45,Cash
C319442,Male,45,Credit Card
C151165,Female,19,Cash
C279485,Female,23,Credit Card
C481685,Male,52,Cash
C747460,Male,31,Credit Card
C482155,Female,18,Credit Card
C364147,Female,53,Cash
C115802,Male,23,Cash
C165575,Female,62,Cash
C281408,Female,51,Debit Card
C254963,Male,48,Cash
C313798,Male,50,Debit Card
C160311,Female,48,Credit Card
C219042,Male,31,Cash
C749748,Female,28,Credit Card
C194484,Male,42,Cash
C144007,Female,37,Cash
C225758,Female,46,Debit Card
C132308,Female,67,Credit Card
C964682,Male,31,Cash
C249809,Female,55,Cash
C336405,Male,46,Cash
C190435,Female,27,Cash
C105070,Female,21,Cash
C270610,Female,22,Cash
C235909,Female,42,Credit Card
C244793,Male,46,Cash
C135054,Male,62,Credit Card
C289290,Male,40,Cash
C109476,Female,51,Credit Card
C223888,Female,21,Credit Card
C202389,Male,51,Debit Card
C755961,Male,21,Credit Card
C382404,Male,33,Credit Card
C889043,Female,20,Cash
C208217,Female,61,Credit Card
C113040,Female,39,Debit Card
C262448,Male,53,Debit Card
C320967,Female,19,Debit Card
C917663,Male,21,Debit Card
C121126,Female,55,Cash
C185636,Female,18,Cash
C904972,Male,51,Credit Card
C922440,Male,30,Cash
C224335,Female,57,Cash
C191545,Male,23,Cash
C312037,Male,62,Cash
C835453,Female,65,Debit Card
C118548,Male,66,Cash
C238667,Male,54,Cash
C289422,Male,45,Debit Card
C127252,Female,29,Credit Card
C185318,Female,24,Cash
C755530,Female,25,Credit Card
C995663,Female,25,Debit Card
C182707,Female,38,Credit Card
C226949,Female,52,Cash
C275127,Female,60,Cash
C157449,Male,50,Cash
C188255,Male,49,Debit Card
C253156,Male,35,Credit Card
C143080,Male,28,Credit Card
C135885,Female,20,Credit Card
C221408,Female,37,Cash
C173304,Male,21,Credit Card
C292816,Female,34,Credit Card
C115894,Female,67,Cash
C227815,Female,50,Cash
C503392,Female,64,Credit Card
C499616,Female,41,Debit Card
C340005,Female,59,Cash
C217966,Female,51,Debit Card
C191962,Female,29,Cash
C249998,Male,20,Cash
C316573,Female,22,Cash
C208009,Male,41,Debit Card
C501869,Male,34,Cash
C905756,Male,32,Credit Card
C161579,Male,22,Credit Card
C135877,Male,35,Cash
C603393,Female,26,Debit Card
C289673,Female,26,Debit Card
C236340,Male,54,Cash
C184756,Female,65,Credit Card
C199913,Female,61,Cash
C324717,Female,27,Debit Card
C126165,Male,21,Cash
C323325,Female,53,Debit Card
C313676,Male,32,Cash
C692758,Female,55,Credit Card
C258849,Female,24,Credit Card
C290180,Female,42,Debit Card
C166048,Male,54,Debit Card
C892501,Female,54,Debit Card
C238643,Female,67,Debit Card
C962298,Female,43,Cash
C266110,Female,45,Credit Card
C266219,Female,46,Credit Card
C326533,Male,55,Credit Card
C260173,Female,52,Credit Card
C825983,Female,47,Cash
C168082,Female,56,Cash
C143386,Female,51,Debit Card
C624134,Female,56,Cash
C170716,Male,29,Credit Card
C630971,Female,18,Credit Card
C292929,Female,60,Cash
C315246,Male,59,Debit Card
C276071,Female,54,Debit Card
C411952,Female,34,Debit Card
C365613,Female,31,Debit Card
C322531,Male,55,Credit Card
C207055,Female,58,Credit Card
C113247,Female,22,Cash
C143169,Male,27,Cash
C268512,Male,38,Cash
C449944,Female,30,Cash
C124470,Male,28,Debit Card
C294259,Female,68,Cash
C226076,Female,36,Debit Card
C249095,Female,42,Cash
C176446,Female,36,Credit Card
C306704,Female,27,Debit Card
C814892,Female,48,Credit Card
C911263,Female,29,Credit Card
C134916,Female,48,Debit Card
C131387,Female,40,Cash
C718290,Male,47,Cash
C119650,Female,34,Credit Card
C188825,Female,51,Credit Card
C143961,Female,30,Cash
C286638,Male,26,Credit Card
C513353,Male,54,Cash
C252903,Male,29,Credit Card
C348351,Male,34,Cash
C265117,Male,44,Credit Card
C108412,Male,24,Credit Card
C182626,Female,63,Debit Card
C796718,Female,24,Credit Card
C891598,Male,65,Credit Card
C255287,Male,65,Cash
C161297,Male,44,Cash
C196697,Female,19,Credit Card
C179095,Female,44,Credit Card
C207833,Male,44,Cash
C992348,Female,60,Credit Card
C257585,Male,49,Debit Card
C316441,Female,41,Cash
C115769,Female,24,Cash
C154038,Female,51,Credit Card
C470613,Female,39,Cash
C287722,Female,58,Credit Card
C118771,Female,53,Cash
C100490,Male,36,Debit Card
C153430,Male,25,Credit Card
C169658,Female,39,Credit Card
C330194,Female,58,Credit Card
C179399,Female,54,Credit Card
C146099,Male,35,Cash
C259522,Female,41,Credit Card
C164304,Male,52,Cash
C184100,Female,50,Credit Card
C263312,Female,23,Credit Card
C307573,Female,39,Cash
C754598,Female,18,Debit Card
C188088,Female,47,Credit Card
C165270,Female,22,Debit Card
C656600,Female,27,Cash
C830898,Female,54,Cash
C286598,Male,26,Cash
C506430,Female,32,Cash
C171993,Male,54,Cash
C213152,Female,35,Credit Card
C224870,Male,58,Debit Card
C109594,Male,40,Cash
C261974,Female,60,Debit Card
C125208,Female,44,Cash
C329132,Male,39,Cash
C167446,Female,51,Cash
C189586,Female,43,Debit Card
C578880,Female,27,Credit Card
C318144,Male,66,Cash
C331909,Female,40,Credit Card
C185878,Male,63,Cash
C221311,Female,49,Debit Card
C199969,Female,37,Cash
C242876,Male,40,Cash
C287456,Male,68,Debit Card
C264683,Male,54,Credit Card
C549100,Female,58,Credit Card
C168692,Female,27,Credit Card
C559877,Female,26,Debit Card
C895408,Female,21,Cash
C117827,Male,64,Debit Card
C168818,Female,41,Cash
C112164,Female,30,Cash
C979488,Female,35,Credit Card
C262884,Male,38,Cash
C601847,Female,37,Cash
C861623,Male,40,Debit Card
C175980,Male,26,Debit Card
C302748,Female,53,Cash
C292862,Male,66,Credit Card
C277780,Female,22,Cash
C331297,Female,64,Cash
C332755,Female,33,Credit Card
C326679,Female,48,Debit Card
C165002,Male,69,Cash
C229858,Female,40,Debit Card
C293909,Male,69,Cash
C149204,Female,66,Cash
C124549,Female,46,Credit Card
C271695,Female,67,Cash
C259688,Female,26,Credit Card
C301392,Female,26,Debit Card
C313844,Male,59,Cash
C114804,Male,66,Credit Card
C351681,Female,49,Cash
C194882,Female,23,Cash
C126831,Male,43,Cash
C526155,Female,31,Cash
C111364,Male,58,Credit Card
C256917,Female,44,Cash
C165471,Male,56,Cash
C258956,Female,68,Debit Card
C241942,Female,41,Credit Card
C320483,Female,41,Credit Card
C255193,Male,59,Credit Card
C193914,Male,36,Cash
C535211,Male,55,Credit Card
C162221,Female,52,Cash
C140552,Male,44,Credit Card
C209718,Female,66,Cash
C481919,Female,21,Debit Card
C292091,Female,43,Cash
C274453,Female,56,Credit Card
C114071,Male,39,Cash
C167742,Male,18,Cash
C175248,Male,38,Credit Card
C154337,Male,18,Debit Card
C249426,Male,39,Credit Card
C480273,Female,52,Debit Card
C296672,Male,51,Cash
C325594,Female,19,Cash
C283262,Female,46,Credit Card
C330428,Female,44,Credit Card
C189845,Female,49,Credit Card
C748695,Female,21,Credit Card
C273091,Female,48,Credit Card
C749886,Female,44,Credit Card
C550067,Female,36,Cash
C246396,Female,69,Cash
C276221,Male,28,Cash
C270727,Male,32,Cash
C241981,Female,42,Debit Card
C175168,Female,56,Cash
C107347,Male,61,Cash
C525184,Female,33,Credit Card
C819178,Female,31,Cash
C284786,Female,58,Credit Card
C172370,Male,54,Cash
C193497,Female,62,Credit Card
C152295,Male,30,Credit Card
C313295,Male,34,Credit Card
C216559,Male,25,Cash
C657261,Female,67,Credit Card
C296574,Female,31,Debit Card
C103676,Male,30,Credit Card
C345932,Female,18,Credit Card
C294382,Male,41,Debit Card
C513251,Female,45,Cash
C626337,Female,35,Cash
C398123,Female,27,Cash
C251260,Male,18,Credit Card
C164067,Female,35,Debit Card
C150706,Female,34,Cash
C306559,Female,22,Credit Card
C176364,Male,18,Cash
C572930,Female,36,Cash
C152544,Male,61,Credit Card
C173016,Male,43,Cash
C170730,Male,68,Credit Card
C110014,Female,69,Cash
C181299,Female,38,Credit Card
C275839,Female,33,Debit Card
C677376,Female,31,Cash
C206875,Female,37,Credit Card
C907271,Female,60,Credit Card
C191253,Female,43,Credit Card
C160517,Female,28,Debit Card
C279455,Female,62,Credit Card
C274211,Male,44,Debit Card
C266668,Female,20,Credit Card
C153090,Male,33,Credit Card
C264541,Male,41,Cash
C138677,Male,18,Credit Card
C110378,Female,57,Cash
C153043,Female,54,Debit Card
C108392,Male,47,Debit Card
C987463,Male,23,Credit Card
C252992,Female,62,Credit Card
C243928,Female,59,Cash
C833325,Male,36,Cash
C123416,Male,58,Cash
C285796,Male,34,Cash
C572411,Female,38,Cash
C945781,Female,34,Credit Card
C215916,Male,18,Debit Card
C160107,Female,40,Cash
C328084,Female,26,Cash
C175169,Female,54,Debit Card
C322702,Female,22,Debit Card
C196748,Female,38,Debit Card
C113298,Female,46,Credit Card
C337334,Male,63,Cash
C196469,Female,47,Debit Card
C320584,Female,61,Cash
C674098,Male,57,Cash
C136867,Male,62,Debit Card
C164725,Female,36,Credit Card
C188587,Female,51,Cash
C206014,Female,33,Credit Card
C345738,Male,23,Cash
C329425,Male,56,Cash
C328428,Male,48,Cash
C318070,Male,26,Credit Card
C817361,Female,64,Cash
C148839,Male,37,Cash
C182926,Female,49,Cash
C123198,Male,65,Credit Card
C621808,Female,41,Debit Card
C119728,Female,21,Debit Card
C161901,Male,50,Cash
C243386,Female,68,Debit Card
C166962,Female,38,Cash
C376535,Female,44,Credit Card
C323591,Female,31,Cash
C145567,Female,68,Cash
C389618,Female,58,Cash
C293445,Female,25,Debit Card
C801513,Female,56,Credit Card
C116789,Female,64,Credit Card
C103837,Female,63,Credit Card
C163048,Male,59,Credit Card
C308222,Female,21,Cash
C244269,Female,43,Cash
C269670,Female,26,Cash
C210996,Male,27,Cash
C309586,Female,59,Cash
C720219,Female,48,Debit Card
C209841,Female,32,Credit Card
C166106,Female,47,Cash
C837119,Female,22,Cash
C290618,Male,69,Credit Card
C282814,Female,57,Credit Card
C839595,Female,24,Credit Card
C152803,Male,51,Debit Card
C107436,Female,33,Cash
C120394,Female,41,Cash
C286763,Female,60,Debit Card
C162896,Male,38,Credit Card
C982616,Female,44,Debit Card
C142566,Male,23,Cash
C123105,Female,31,Credit Card
C170678,Female,53,Debit Card
C757923,Female,37,Cash
C160849,Female,65,Cash
C458382,Female,57,Cash
C184940,Female,53,Debit Card
C995144,Male,50,Cash
C188790,Male,47,Cash
C159985,Female,18,Cash
C124840,Female,58,Cash
C765014,Female,61,Cash
C302208,Female,66,Debit Card
C199669,Female,28,Cash
C199158,Female,51,Cash
C245784,Female,33,Credit Card
C152701,Female,54,Cash
C208526,Female,44,Cash
C169985,Female,21,Cash
C414054,Male,38,Debit Card
C303569,Female,36,Cash
C313695,Male,68,Credit Card
C630736,Female,43,Credit Card
C221936,Female,56,Credit Card
C307845,Female,19,Cash
C167566,Male,49,Cash
C272359,Male,50,Debit Card
C374104,Male,22,Cash
C106029,Female,34,Debit Card
C103336,Female,30,Credit Card
C251110,Female,45,Cash
C177499,Female,56,Debit Card
C495993,Female,49,Debit Card
C952456,Female,27,Debit Card
C215159,Male,21,Credit Card
C988796,Male,51,Cash
C287958,Female,55,Credit Card
C191065,Male,38,Credit Card
C154445,Male,65,Cash
C916843,Female,23,Credit Card
C162803,Female,25,Debit Card
C325116,Female,32,Credit Card
C732855,Female,62,Cash
C846427,Female,24,Cash
C147430,Male,49,Credit Card
C125754,Female,36,Cash
C393499,Male,20,Credit Card
C254093,Male,59,Cash
C283183,Female,67,Credit Card
C184661,Female,37,Cash
C252432,Female,29,Credit Card
C141473,Male,23,Cash
C750571,Female,26,Cash
C250333,Female,66,Credit Card
C337460,Female,49,Cash
C265338,Male,32,Cash
C302451,Male,28,Cash
C164772,Male,20,Debit Card
C224703,Female,22,Credit Card
C241254,Male,59,Credit Card
C141136,Male,47,Credit Card
C846261,Female,28,Cash
C271850,Male,19,Credit Card
C166735,Male,46,Credit Card
C186108,Female,56,Cash
C201585,Male,23,Debit Card
C292667,Male,58,Debit Card
C494662,Male,61,Credit Card
C105464,Female,66,Cash
C348499,Male,49,Cash
C163613,Male,69,Credit Card
C283156,Male,43,Credit Card
C111500,Female,24,Cash
C266787,Female,59,Credit Card
C325842,Female,55,Credit Card
C290312,Female,33,Cash
C326270,Male,66,Debit Card
C136666,Female,41,Credit Card
C110727,Male,61,Credit Card
C184699,Female,44,Credit Card
C121910,Female,24,Debit Card
C191320,Female,37,Cash
C327846,Female,66,Debit Card
C305693,Male,63,Credit Card
C271446,Male,51,Cash
C304585,Female,60,Credit Card
C647320,Female,59,Cash
C290898,Female,55,Cash
C296558,Male,66,Cash
C289598,Female,65,Credit Card
C316721,Female,36,Debit Card
C284590,Female,24,Cash
C184510,Male,57,Credit Card
C219411,Female,32,Credit Card
C208959,Female,40,Credit Card
C152303,Male,40,Debit Card
C380643,Male,19,Debit Card
C871118,Female,29,Credit Card
C273083,Female,52,Credit Card
C238399,Female,31,Debit Card
C130530,Male,58,Credit Card
C137920,Male,41,Credit Card
C157157,Male,41,Cash
C121347,Male,64,Cash
C167169,Female,66,Credit Card
C986905,Male,28,Debit Card
C225528,Male,50,Debit Card
C308148,Female,27,Cash
C337850,Female,69,Cash
C192031,Female,40,Credit Card
C273936,Male,54,Cash
C582964,Male,55,Debit Card
C218405,Female,62,Credit Card
C325388,Male,68,Debit Card
C118327,Male,54,Cash
C546016,Male,32,Cash
C185442,Female,29,Cash
C336449,Male,48,Credit Card
C197122,Male,29,Cash
C208601,Female,53,Cash
C125139,Female,32,Cash
C210388,Female,51,Cash
C239693,Female,68,Debit Card
C243110,Male,41,Cash
C186704,Female,47,Cash
C720441,Male,35,Credit Card
C245178,Female,24,Cash
C240590,Male,47,Credit Card
C328260,Male,60,Cash
C284166,Female,60,Cash
C149188,Female,58,Cash
C275386,Male,40,Debit Card
C177515,Male,63,Cash
C816249,Male,64,Credit Card
C322597,Female,37,Debit Card
C190214,Male,58,Debit Card
C164784,Female,50,Cash
C236004,Female,35,Credit Card
C361413,Female,23,Cash
C106802,Male,58,Cash
C346885,Female,30,Debit Card
C207547,Female,59,Debit Card
C119703,Male,32,Credit Card
C802165,Female,58,Debit Card
C129289,Female,47,Cash
C766221,Male,69,Cash
C317388,Female,63,Credit Card
C185673,Female,56,Debit Card
C220173,Male,56,Cash
C618845,Male,60,Credit Card
C212710,Female,22,Cash
C306633,Female,32,Debit Card
C415610,Female,49,Debit Card
C252472,Female,43,Credit Card
C323510,Female,54,Credit Card
C134603,Female,28,Cash
C721032,Male,37,Credit Card
C283472,Male,34,Credit Card
C185029,Male,40,Cash
C201206,Male,37,Credit Card
C333574,Female,66,Credit Card
C175268,Female,36,Cash
C822438,Male,66,Credit Card
C906385,Male,66,Cash
C216410,Female,37,Cash
C291544,Female,37,Cash
C207815,Male,28,Cash
C199497,Male,44,Cash
C191105,Male,51,Cash
C199335,Female,65,Debit Card
C244181,Female,67,Credit Card
C637623,Male,28,Debit Card
C792060,Male,58,Cash
C144922,Female,18,Credit Card
C119174,Male,65,Credit Card
C502748,Female,64,Credit Card
C333424,Female,63,Debit Card
C327698,Female,18,Credit Card
C210888,Female,37,Debit Card
C105319,Female,47,Debit Card
C242945,Male,22,Cash
C228195,Female,61,Credit Card
C287611,Female,24,Credit Card
C704289,Male,65,Credit Card
C696622,Female,65,Cash
C180254,Female,22,Credit Card
C721576,Female,20,Cash
C311404,Male,53,Cash
C214453,Female,32,Debit Card
C320578,Female,21,Credit Card
C168945,Female,19,Credit Card
C210639,Female,52,Debit Card
C972657,Female,33,Credit Card
C324936,Male,57,Cash
C706095,Female,47,Cash
C909313,Male,29,Cash
C363677,Female,18,Debit Card
C184063,Female,60,Debit Card
C588217,Female,49,Cash
C194706,Male,30,Cash
C700014,Female,38,Cash
C304594,Female,36,Cash
C259386,Male,54,Cash
C144779,Male,47,Cash
C152615,Female,62,Debit Card
C219104,Female,34,Cash
C153224,Male,58,Debit Card
C441501,Female,19,Cash
C212826,Female,60,Cash
C202626,Male,58,Cash
C104274,Male,43,Cash
C197542,Female,18,Debit Card
C192901,Male,31,Cash
C165732,Male,42,Debit Card
C250375,Female,32,Credit Card
C830424,Female,33,Credit Card
C979966,Female,28,Debit Card
C732359,Female,65,Cash
C958339,Male,34,Debit Card
C763430,Male,44,Debit Card
C473395,Male,66,Debit Card
C840574,Female,65,Cash
C316178,Female,19,Debit Card
C554848,Male,63,Debit Card
C176666,Female,22,Cash
C500768,Female,38,Debit Card
C177092,Female,40,Cash
C181643,Female,40,Credit Card
C241550,Male,24,Credit Card
C267634,Male,28,Cash
C104537,Female,52,Credit Card
C125829,Female,69,Credit Card
C192232,Female,61,Credit Card
C145632,Female,35,Credit Card
C172980,Female,29,Credit Card
C786389,Male,41,Credit Card
C763143,Female,53,Debit Card
C317151,Male,42,Debit Card
C181369,Male,22,Cash
C205806,Female,62,Cash
C960693,Male,42,Cash
C149062,Male,48,Cash
C575209,Male,40,Cash
C104593,Male,18,Cash
C419663,Female,41,Debit Card
C173832,Male,48,Debit Card
C673726,Male,27,Cash
C203758,Male,63,Debit Card
C319358,Female,42,Debit Card
C118920,Female,68,Cash
C273795,Male,40,Cash
C161549,Female,27,Cash
C106178,Male,46,Cash
C571253,Female,33,Credit Card
C187796,Male,29,Credit Card
C780077,Male,19,Cash
C177773,Female,38,Debit Card
C284319,Male,51,Cash
C257753,Male,49,Debit Card
C337265,Female,40,Debit Card
C278238,Female,25,Cash
C332553,Male,60,Credit Card
C804962,Female,54,Cash
C181494,Female,35,Cash
C330934,Male,64,Cash
C310565,Female,63,Credit Card
C362308,Female,58,Credit Card
C327240,Female,56,Cash
C311937,Male,46,Debit Card
C332863,Female,32,Cash
C217953,Female,37,Cash
C153768,Female,34,Cash
C925882,Male,51,Credit Card
C338056,Female,66,Credit Card
C281426,Female,69,Debit Card
C236545,Male,52,Cash
C246128,Male,34,Cash
C659448,Female,60,Cash
C182689,Female,55,Cash
C275574,Male,18,Credit Card
C170598,Male,45,Credit Card
C126302,Female,66,Debit Card
C110619,Male,39,Credit Card
C336002,Female,50,Debit Card
C178179,Female,32,Credit Card
C220550,Male,26,Cash
C882891,Male,55,Cash
C195388,Female,68,Debit Card
C304884,Male,47,Credit Card
C460211,Male,30,Debit Card
C317778,Male,65,Debit Card
C230629,Male,57,Credit Card
C229398,Female,36,Cash
C264406,Male,59,Cash
C208164,Male,32,Debit Card
C107425,Female,49,Cash
C214369,Male,31,Credit Card
C308163,Female,63,Cash
C263781,Male,53,Cash
C162067,Male,26,Cash
C185089,Female,37,Credit Card
